NKG2D(),CD45(),pErk(),CD107a()
5.42067,52.4217,0.656406,15.3812
6.22409,85.3683,1.06903,21.0586
5.85626,61.785,0.773641,9.94506
10.4638,69.1613,0.865887,13.899
8.38268,57.9152,0.725138,22.267
0.958297,16.058,0.201094,5.95265
12.1287,51.8223,0.648716,29.6802
6.408,61.194,0.76624,14.5717
3.11688,45.2273,0.566359,9.88947
3.97838,33.6603,0.421498,18.4798
8.44075,47.6594,0.596658,13.2232
23.2895,122.82,1.53752,22.2428
0.929257,18.386,0.230257,6.13448
8.12132,18.6748,0.233664,15.7102
6.99847,51.6566,0.646753,10.1982
5.62394,23.9326,0.29957,6.46387
17.5591,57.1517,0.715238,15.224
7.43406,37.4052,0.468255,10.1925
0.280713,89.1335,1.11636,15.4995
15.8651,32.6202,0.408096,22.3065
11.122,27.9027,0.349132,11.6161
1.36485,35.5924,0.445743,8.50698
4.83988,26.032,0.325908,11.2322
19.1853,31.9856,0.400006,11.9591
2.86521,15.2344,0.190715,3.55963
21.5181,40.371,0.504939,9.78594
1.06477,48.4267,0.606491,9.60207
5.27547,87.2144,1.09217,21.568
14.3357,33.8663,0.423697,5.97429
6.04017,116.718,1.46164,19.9604
33.8501,84.5277,1.05759,18.8346
42.1651,81.8284,1.02349,37.463
9.47649,64.2848,0.804865,20.1138
17.9366,12.939,0.161473,3.19289
3.78479,23.1142,0.289387,8.20159
10.2702,31.6697,0.396355,16.7137
13.3581,28.9558,0.362251,12.4738
7.75349,20.6757,0.258709,6.20213
17.3945,76.8399,0.961834,28.3337
16.9493,22.9267,0.286598,7.00746
2.38122,95.7822,1.19958,23.317
4.70437,22.4917,0.281554,5.97241
5.09156,67.5412,0.845775,14.9715
1.78108,36.881,0.46187,8.6061
17.9366,48.1044,0.601918,11.5371
3.29112,30.6168,0.383365,7.77871
12.1675,35.1441,0.439771,5.85862
10.1541,28.0528,0.351029,8.42206
10.125,51.1359,0.640128,8.80896
20.0468,33.8357,0.423153,14.0043
1.63588,33.2975,0.41705,24.5896
9.87336,26.015,0.325597,35.7061
13.8227,37.1984,0.465445,7.08343
8.70211,52.2311,0.653919,16.5729
16.0974,13.9958,0.174804,13.5119
7.13399,32.9693,0.412701,7.02404
0.271033,30.8497,0.386379,7.59292
9.28289,14.5577,0.18203,7.1774
8.80859,62.2779,0.779721,11.6338
18.1883,27.3999,0.342587,6.69925
8.63435,34.0941,0.42674,7.98484
14.3164,45.1679,0.565242,7.09048
14.9456,116.006,1.45244,19.4261
6.95975,64.653,0.809527,11.2478
5.5949,62.5648,0.783449,21.9669
23.9574,20.5983,0.257208,5.01704
35.8732,61.8482,0.773466,12.8551
2.3909,30.5807,0.382942,7.75549
8.76987,67.3028,0.84266,12.5347
15.3231,41.4399,0.518523,8.37851
6.91135,45.1808,0.565644,14.2222
12.1287,41.3592,0.517617,9.24446
9.07962,41.36,0.517734,11.0427
1.43261,72.1812,0.904022,19.8122
4.38493,77.6401,0.972277,14.1926
2.49738,20.2578,0.253646,5.25117
19.3886,49.8527,0.623759,11.285
15.8361,37.7396,0.472163,7.65216
3.28144,28.0649,0.351397,5.61222
