pCD3z(),pSLP76(),pErk(),pS6()
37.5328,19.5811,9.78971,20.0304
8.14471,19.3705,8.33298,5.55846
13.4943,10.6286,3.71264,16.3564
20.6556,13.9082,6.2022,12.2811
1.66477,23.0722,9.1983,18.3588
13.5021,10.9226,4.9737,5.46677
29.7058,39.4081,15.3725,54.58
0.882844,3.95942,2.1518,2.94809
29.3265,12.3242,4.52679,9.72759
3.60798,13.1327,9.81139,22.5756
5.55893,6.16777,3.68947,9.45077
11.8376,3.88248,5.19679,1.66374
12.7279,28.0729,15.6427,26.4078
16.2117,14.8788,9.38117,7.72146
11.6363,12.3284,8.45599,14.9106
17.7756,3.66845,21.4002,21.6981
8.85696,15.57,8.8608,6.49491
5.85312,4.68837,7.02864,2.87836
22.9394,12.2825,5.59777,20.0845
8.1989,30.7949,18.7303,18.8579
25.8426,8.72133,5.57184,10.0897
25.0529,13.2175,7.4972,5.27441
8.93438,7.01711,9.80006,15.2378
20.5627,13.4746,7.02674,3.62707
7.51762,8.78044,3.1755,11.7806
20.973,13.9412,5.82045,6.75082
13.4169,3.48607,3.20752,16.787
21.7704,33.209,18.0914,4.25523
5.85312,47.0119,18.0079,17.667
6.03118,6.08937,3.82648,26.6482
14.7485,2.15617,1.2276,16.3155
2.32283,8.6177,7.16983,20.0392
14.3072,4.70316,2.69972,7.17608
8.05955,5.1464,5.16196,1.84468
2.64799,2.91485,2.68559,1.97499
12.0156,7.4038,2.89632,17.0042
16.3201,6.16482,2.60808,0.554184
1.90477,14.2053,11.3254,21.4291
13.2931,24.8752,20.9458,7.29739
2.71767,9.29857,4.44596,13.9664
22.1885,5.60962,1.85809,1.18976
25.0994,7.88199,4.35604,46.2579
3.29831,7.69493,10.296,2.70671
22.9239,10.2491,3.51439,39.4046
1.41703,7.9332,3.90433,12.6739
12.8827,86.7764,34.7764,13.9397
12.5343,7.09015,7.25282,2.69842
4.41313,2.97182,2.55733,4.74496
1.41703,0.789069,1.59915,1.3011
7.2544,9.80588,8.17018,11.413
3.83249,6.05271,3.35619,18.5663
10.8311,6.32259,2.25711,6.88961
16.5911,18.4928,6.77834,6.86625
11.8298,13.4515,9.7749,6.06016
16.7614,9.73041,15.0114,4.90261
25.1071,12.3529,6.73897,39.859
20.0207,4.63506,2.18764,21.9122
6.07764,1.77265,1.18441,1.15243
30.7664,9.24618,3.2959,3.86848
11.4582,8.10666,6.22722,4.89957
6.18602,7.90091,6.64316,9.23577
7.8273,4.60354,3.1092,1.18858
12.8053,3.56349,1.11849,3.65979
5.73699,2.2648,1.97345,2.77949
21.3446,14.1603,9.42045,17.1401
14.9963,8.85208,4.00936,6.85325
12.2789,11.1985,3.99117,16.778
30.9832,27.4497,10.6575,28.0597
14.4001,6.53762,2.9748,6.41622
27.5536,14.4055,6.16798,13.7207
1.88929,0.850753,5.11273,1.62668
5.95376,3.44851,2.2806,15.044
13.3472,19.6172,12.2919,18.9867
11.3653,10.0162,4.30922,47.126
23.0091,22.684,14.4972,16.3826
8.36148,20.567,9.96649,7.58343
4.5912,11.2304,4.63815,1.81235
1.30865,3.5496,2.09427,3.1711
21.5459,18.5064,7.26407,34.4281
14.4698,11.3295,5.92525,22.8921
11.2105,7.90542,4.10293,8.41643
12.1008,2.58328,3.6076,22.371
28.4129,7.70361,6.17534,3.53328
8.23761,5.25483,7.26758,3.15428
4.4441,12.2726,14.2269,26.5582
16.5369,30.2072,11.4688,5.83953
9.38341,14.8627,9.29707,6.74758
10.266,4.57928,2.23501,11.2525
1.57187,3.89316,1.78873,5.83666
7.60278,22.3551,9.82593,6.7036
6.04667,7.97633,5.17374,8.7096
7.39375,24.2224,10.3643,9.71472
58.5597,10.7424,11.503,12.6976
14.1988,21.4018,9.61815,33.1959
4.93958,6.33322,5.30449,1.97498
16.9317,11.8689,15.1298,8.70843
18.4724,7.76114,8.25033,8.98238
8.32278,7.47657,7.28465,34.3725
3.89443,28.5446,10.9131,12.8977
30.7045,10.5426,7.4605,20.8611
6.72021,27.8185,14.9439,11.857
9.88663,2.25148,8.12836,8.05721
1.04542,14.2406,16.4689,8.41783
3.30605,22.3408,9.52444,4.32099
11.3731,9.38695,3.40912,16.1034
18.9446,14.5404,10.3554,8.09083
16.4053,18.6698,7.57702,6.74777
8.57826,3.29184,2.17286,11.9036
3.64669,13.7559,6.75106,2.79101
6.00796,11.6447,5.41322,8.0976
7.37827,8.00904,10.8255,8.04453
33.3058,17.4502,6.45641,6.76743
17.7446,9.02526,7.83864,23.5012
13.8427,17.7656,6.49562,5.09911
9.42212,19.8157,11.9331,24.9683
7.92794,7.73804,4.18804,45.9948
9.86341,16.3581,9.72433,24.1599
8.51632,4.70283,2.00964,9.12099
23.5355,19.5317,11.0596,4.47286
2.50089,2.68353,1.05266,0.275555
6.6815,13.4609,8.51092,10.1313
21.6698,15.1113,6.37245,2.99823
11.644,13.7876,9.17772,11.5696
21.631,32.8897,13.6303,12.8949
26.6555,9.58978,5.29419,7.3069
2.56283,2.52691,3.46711,9.3331
8.87245,20.787,11.0105,3.80331
8.37697,16.4305,11.8953,1125.09
2.98089,11.3804,8.9193,74.4864
25.9433,12.015,4.1599,37.0678
9.8789,3.371,1.69689,5.55613
3.56927,42.8051,26.5847,34.3435
11.5821,31.7345,12.8994,7.35553
8.68665,4.60003,4.81924,1.78913
2.84154,3.1656,2.39158,6.71495
9.07374,5.12062,3.55145,21.3655
13.5331,20.3316,8.74134,13.671
7.14601,3.77313,2.53687,9.9865
12.3718,7.41691,6.28888,23.2588
20.6401,19.8594,11.5812,10.5292
5.28022,3.35146,3.01811,11.2484
30.1935,28.6476,13.4539,7.48966
7.57181,14.0922,6.34979,6.46121
14.3614,3.48208,6.44773,9.89348
1.75767,2.86297,2.07264,6.89615
5.74473,10.4543,7.55894,8.35816
22.862,4.71974,2.21201,1.60562
4.14991,2.48181,0.8808,5.90453
23.6826,15.5924,6.43839,12.0697
3.65443,1.49988,0.478564,5.77001
50.5624,25.6548,9.49986,2.10619
9.80147,11.4591,4.28573,26.9564
6.17054,3.45428,3.06929,2.22903
5.94602,8.73864,3.92307,1.06957
21.2594,4.71804,2.80988,5.45182
3.55379,1.9884,2.91281,2.23113
3.75508,6.32809,5.55643,13.7093
0.774458,19.0917,13.7437,25.2711
35.8141,12.8961,5.20554,4.57499
3.12024,11.0567,4.75794,10.8405
2.69444,2.69869,2.04953,10.6741
8.07504,3.06014,1.6301,2.29395
4.38991,7.70578,4.03833,56.9186
19.9356,7.39893,11.0953,4.30153
52.0643,14.0407,4.54867,7.33459
17.1717,12.432,6.31647,16.138
3.80927,11.1751,5.05515,10.1169
11.9537,8.89758,8.51897,51.5304
20.9265,26.0515,15.6775,9.13597
8.33826,14.5147,10.817,2.96441
7.76536,8.97534,4.20994,21.0004
9.36793,33.7014,14.7359,3.64335
15.4376,10.3802,8.01449,2.71147
6.08538,1.94569,2.59508,17.5524
14.7098,13.4653,9.5518,18.5592
32.129,20.8018,9.65775,30.3608
27.2981,9.87339,4.1086,14.4072
10.1266,7.86384,3.59787,20.2448
10.6918,5.27101,3.20688,17.3558
7.64149,11.3134,9.45058,8.51923
0.758974,2.8273,2.71508,4.13073
5.24151,18.4555,18.3197,9.29739
1.928,15.5075,7.1383,1.65405
8.88019,15.6497,6.09699,19.9614
6.30989,4.02832,2.25231,8.10293
7.72665,8.11016,4.29993,1.33697
14.6711,17.9551,7.17859,18.5137
4.14217,12.4328,5.68196,11.5377
14.3769,9.03662,3.87234,18.7661
2.88799,14.7481,6.5902,1.54796
19.8272,5.4795,2.45897,1.91896
9.39889,12.4963,4.93214,4.39063
3.36024,5.29061,2.53978,1.8635
2.71767,1.85518,3.9281,12.3195
2.29961,35.6245,14.8036,1.59869
9.1589,26.2469,10.4747,21.1841
4.93184,1.22551,1.03718,1.20525
7.30085,18.2557,18.8991,25.4941
23.6904,15.7018,6.26143,6.99434
3.8712,27.5734,11.4147,17.4278
29.5277,28.8255,14.0556,126.438
8.31503,3.54044,2.04253,17.6828
9.54599,3.11929,2.96872,2.04727
11.8376,12.2619,6.73293,13.2054
14.4466,3.42431,10.0399,9.27704
3.83249,4.03427,2.16914,16.6365
18.6659,14.3728,5.17174,9.42923
0.867361,10.0507,5.75749,2.60252
8.99632,7.42081,3.94343,3.66262
40.3276,38.0225,21.8184,29.1265
1.99767,5.25345,2.54299,1.75393
10.7769,10.4981,3.82551,7.74138
21.8943,28.6296,11.2831,19.9374
55.4088,11.1098,6.62575,7.26641
20.5007,9.56247,6.08448,5.36787
10.1731,22.388,9.18143,19.1072
6.70473,14.8523,7.96008,1.14732
5.26474,31.6457,23.5851,7.79392
10.9937,5.05344,2.18518,20.1077
9.33696,15.1489,6.41114,4.41277
5.27247,2.9874,10.2929,170.868
5.87635,20.8775,9.44989,10.565
9.88663,40.3535,15.7108,29.7656
13.8737,4.84446,1.65704,10.1078
4.06475,1.38073,1.39454,18.907
7.54085,19.5064,12.8206,16.6088
10.6221,11.3163,4.50087,1.91165
6.07763,2.78506,1.42426,5.4981
7.4944,8.1149,3.11553,14.9427
16.6221,7.32897,2.61069,16.0244
7.06859,11.3518,7.34538,2.15868
11.5124,9.84001,3.93483,1.98398
16.4053,19.4275,17.7766,9.51768
1.48671,1.20662,0.821965,1.38238
5.66732,3.42634,2.89213,1.54014
20.6246,8.16044,8.00871,3.57865
8.87244,4.53766,4.21581,12.9569
7.2002,8.6774,5.25181,11.0411
10.1189,8.91334,6.44982,9.48294
7.81955,5.583,4.5825,34.4451
8.87245,24.7157,9.92971,14.4467
12.9369,9.00104,10.4857,5.64425
13.9898,6.66314,5.16478,4.70156
8.88791,4.75002,13.0188,18.3428
7.08406,4.5028,12.7803,6.42433
7.39375,16.1105,8.3197,9.31052
5.23377,5.31227,4.17673,1.06229
4.31249,17.2392,7.50994,3.28129
3.53056,11.3068,4.4422,7.85558
3.61572,8.34555,5.50129,16.7494
9.08148,3.69546,2.17038,15.9531
3.8712,1.75398,2.47314,6.2986
19.5717,5.32169,2.23192,14.2814
3.12798,9.69516,4.02064,6.73481
10.235,2.97025,5.99434,6.50203
31.9742,10.821,5.02359,16.0885
13.1614,8.7405,3.19736,7.9241
7.82729,4.11963,3.6926,11.7497
5.79893,16.6639,8.05192,1.43811
30.1703,18.9978,7.83356,6.65157
6.14731,7.54513,10.2145,9.92392
3.41443,12.1178,13.5935,5.78476
3.29831,2.22538,4.95247,10.0358
7.5331,23.7713,9.75566,213.521
10.8079,2.18686,4.79149,3.8054
18.9446,5.51149,8.5156,16.8909
10.1963,8.0458,7.96263,3.13511
5.69054,12.7323,4.82312,2.5373
10.4286,17.7449,6.96591,16.0388
9.8634,9.73609,26.5815,17.9621
7.68794,12.0523,20.2457,7.69008
10.0802,4.99185,1.66732,1.05079
7.85052,18.6851,9.91938,19.5408
24.4181,3.98251,3.82964,6.49088
10.9473,9.12822,3.77484,26.0757
5.55893,5.30818,2.93473,15.3928
12.635,2.45012,10.5403,3.91403
8.33826,10.4715,5.38224,31.949
6.20925,5.75846,4.08612,2.81598
2.86476,7.1549,3.61394,3.17668
7.47891,10.9016,5.25658,17.4793
16.8543,26.0123,9.94556,21.5016
14.7331,9.04973,9.73408,16.6632
1.928,9.88519,4.32573,1.85083
2.77186,8.37039,4.06335,5.54229
10.0957,20.3839,8.63645,8.3241
87.4137,21.1402,7.66606,1.32583
3.51508,11.3046,4.63814,8.07656
3.12024,9.05732,3.70664,0.889786
2.16025,4.00342,2.2821,4.77167
9.0118,7.79234,5.80051,2.25321
11.0169,23.3756,13.8268,8.81074
5.95376,13.5789,5.21017,10.6123
15.1279,14.7608,5.75818,11.3668
3.06605,4.83434,5.24927,3.71506
17.644,14.4548,7.31003,19.4086
8.54729,8.12017,4.98182,6.40222
7.36278,7.77121,3.35671,1.85798
15.4221,8.27669,3.69913,4.45512
10.1421,10.7314,5.90514,2.05315
5.07119,3.14942,2.28178,14.3827
1.71122,9.93036,3.87386,2.35636
18.9369,21.1549,9.71528,8.55676
15.4066,20.1559,8.22559,8.08867
16.7846,34.2479,14.4034,26.8238
8.27632,38.3259,14.9151,2.52609
1.688,3.88442,13.1841,14.031
16.2659,9.04776,4.03234,4.68446
7.33182,7.80494,3.14413,8.70001
13.0918,15.5944,23.9834,9.47761
8.24536,11.5023,4.99013,13.7112
6.75892,2.84503,5.10469,5.26806
10.1808,21.243,12.3108,2.52602
14.7176,9.74791,6.49286,40.7697
3.58475,3.68657,1.50609,25.9789
11.0324,9.06407,5.34841,2.33441
6.18602,10.1613,4.63893,5.87672
20.973,24.1799,10.3398,30.5523
8.00536,8.81255,4.57793,5.91169
11.884,5.82485,3.46858,8.53437
6.96021,4.38946,5.27217,3.5454
2.76412,1.30792,1.35195,3.7742
1.84284,2.60144,3.37367,2.03349
12.5653,3.93641,2.87795,17.5541
9.55373,14.7344,7.46796,5.91257
13.115,31.1404,14.3086,18.3627
22.4207,17.9384,7.07183,27.7811
1.74993,5.23687,5.1188,2.999
9.25954,18.0285,10.9912,11.6559
19.2698,12.0976,14.0012,33.6631
10.5989,4.65909,3.07907,6.50268
19.7729,11.4315,24.2404,23.7592
6.67376,8.42964,7.13495,13.1984
10.5911,8.60571,3.71955,7.65734
25.0916,18.3487,7.30245,5.82453
12.6969,7.58475,3.76916,3.26577
19.3704,9.5333,3.19185,14.9363
2.07509,1.38692,0.866658,12.4544
13.1769,9.06746,5.43744,4.71555
3.89443,12.187,6.86291,18.0813
1.75767,1.11832,3.09051,7.97677
14.7872,6.76531,3.29293,9.7566
4.5912,1.26556,1.86312,104.037
24.7975,37.6503,18.652,5.62573
10.1731,17.568,17.5371,3.74975
1.17703,3.18681,2.4791,5.43094
8.106,7.52811,4.1697,13.1924
2.19122,5.19221,9.20387,14.4129
6.05441,5.40505,3.53894,13.9785
5.017,6.56723,4.10132,7.87491
19.5098,24.5803,9.84288,39.7876
8.40794,13.2449,5.78652,3.45194
10.204,14.9172,6.25084,0.852863
8.826,4.05978,1.35204,6.66431
4.03378,7.44433,5.79794,32.5956
8.02084,2.51748,2.38117,3.91801
13.1846,7.63593,42.3378,166.409
2.72541,18.1312,7.91625,32.4942
7.44794,25.561,12.4049,53.4601
14.7021,9.45278,6.40957,1.93275
1.54864,0.750728,1.45965,11.6359
25.8658,8.22164,2.67497,10.841
7.66472,18.48,9.18887,9.29399
2.29186,1.17619,2.62137,5.39511
7.59504,4.25808,1.73675,5.18921
4.2583,23.7133,10.5321,3.27491
11.3421,14.3681,5.25767,2.87208
23.102,25.1998,11.222,28.5535
0.774458,6.02592,2.38651,32.1381
0.882844,2.16384,1.67753,12.449
20.6556,29.5209,13.0304,3.59461
7.02988,4.17664,2.74139,21.2711
24.2788,15.4491,7.73979,12.8196
5.07119,2.13065,10.1644,29.9196
8.55503,5.84816,2.4658,3.68836
27.3987,11.8554,6.09414,8.16156
6.6815,8.04233,13.1318,6.81902
5.96925,2.04994,1.86854,2.79443
28.4361,54.8697,21.3266,5.56435
11.226,4.84497,1.96191,2.14345
6.5886,7.95892,5.15857,2.16683
1.45574,0.762811,2.37318,20.5474
21.1665,14.3193,10.4536,11.8436
8.79502,9.81771,41.5504,18.7506
9.27502,12.5103,7.9616,33.4709
16.9472,15.5069,6.67967,44.2891
39.4838,43.9689,17.2677,19.0028
2.91121,6.14919,8.47229,23.7379
2.89573,11.903,6.08048,38.8001
9.63889,13.747,5.30223,3.30099
21.3214,3.58085,1.53082,24.5999
10.6066,12.3519,5.35422,61.9057
